Name,Location,Year,Kilometers_Driven,Fuel_Type,Transmission,Owner_Type,Mileage,Engine,Power,Seats,Marque,Modele,Price_EUR
Ford Endeavour 2.2 Titanium AT 4X2,Chennai,2019,9000,Diesel,Automatic,First,12.62,2198.0,158.0,7,Ford,Endeavour 2.2 Titanium AT 4X2,36190
Maruti Swift LXI BSIV,Coimbatore,2008,50121,Petrol,Manual,First,20.4,1197.0,83.11,5,Maruti,Swift LXI BSIV,3751
Hyundai Grand i10 CRDi Magna,Hyderabad,2014,79000,Diesel,Manual,First,24.0,1120.0,70.0,5,Hyundai,Grand i10 CRDi Magna,4565
Volkswagen Polo 1.5 TDI Highline,Hyderabad,2014,46000,Diesel,Manual,Second,20.14,1498.0,88.8,5,Volkswagen,Polo 1.5 TDI Highline,6490
Mercedes-Benz E-Class 230,Pune,2012,100000,Petrol,Automatic,First,10.0,2496.0,157.7,5,Mercedes-Benz,E-Class 230,12650
Hyundai i20 Asta 1.2,Kolkata,2015,41000,Petrol,Manual,First,18.6,1197.0,81.83,5,Hyundai,i20 Asta 1.2,5225
Maruti Alto K10 VXI AGS,Chennai,2015,25000,Petrol,Automatic,First,24.07,998.0,67.1,5,Maruti,Alto K10 VXI AGS,3850
Maruti Ertiga VDI,Pune,2014,71899,Diesel,Manual,First,20.77,1248.0,88.76,7,Maruti,Ertiga VDI,7975
Maruti Celerio VXI AT,Mumbai,2016,7100,Petrol,Automatic,First,23.1,998.0,67.04,5,Maruti,Celerio VXI AT,4785
Renault KWID Climber 1.0 AMT,Coimbatore,2018,38171,Petrol,Automatic,Second,22.5,999.0,67.0,5,Renault,KWID Climber 1.0 AMT,5489
Mahindra Scorpio SLE BSIV,Bangalore,2013,70359,Diesel,Manual,First,12.05,2179.0,120.0,8,Mahindra,Scorpio SLE BSIV,8415
Volkswagen Polo Diesel Highline 1.2L,Chennai,2017,26969,Diesel,Manual,First,22.07,1199.0,73.9,5,Volkswagen,Polo Diesel Highline 1.2L,7590
Ford Figo Diesel ZXI,Chennai,2011,56500,Diesel,Manual,First,20.0,1399.0,68.0,5,Ford,Figo Diesel ZXI,3190
Nissan Terrano XL Plus 85 PS,Kolkata,2014,40000,Diesel,Manual,First,20.45,1461.0,83.8,5,Nissan,Terrano XL Plus 85 PS,6325
Force One LX 4x4,Kolkata,2014,41000,Diesel,Manual,First,17.0,2200.0,139.01,7,Force,One LX 4x4,8800
Renault KWID 1.0 RXT Optional AMT,Kochi,2017,53105,Petrol,Automatic,First,22.5,999.0,67.0,5,Renault,KWID 1.0 RXT Optional AMT,4851
Skoda Rapid 1.5 TDI Elegance,Mumbai,2013,23000,Diesel,Manual,First,21.14,1498.0,103.52,5,Skoda,Rapid 1.5 TDI Elegance,5445
Mahindra XUV500 AT W10 FWD,Hyderabad,2016,80999,Diesel,Automatic,First,16.0,2179.0,140.0,7,Mahindra,XUV500 AT W10 FWD,15840
Ford Figo Diesel Titanium,Chennai,2012,82000,Diesel,Manual,First,20.0,1399.0,68.05,5,Ford,Figo Diesel Titanium,3245
Mahindra Bolero ZLX,Coimbatore,2017,68557,Diesel,Manual,First,15.96,2523.0,62.1,7,Mahindra,Bolero ZLX,8954
Volkswagen Vento 1.5 TDI Highline,Hyderabad,2016,34000,Diesel,Manual,First,20.64,1498.0,108.5,5,Volkswagen,Vento 1.5 TDI Highline,9295
Toyota Innova 2.5 VX (Diesel) 8 Seater BS IV,Pune,2015,77000,Diesel,Manual,First,12.99,2494.0,100.0,8,Toyota,Innova 2.5 VX (Diesel) 8 Seater BS IV,13750
Mahindra XUV500 W8 2WD,Mumbai,2012,48000,Diesel,Manual,First,15.1,2179.0,140.0,7,Mahindra,XUV500 W8 2WD,7150
Ford Ecosport 1.5 Ti VCT MT Titanium,Coimbatore,2015,28232,Petrol,Manual,Second,15.8,1499.0,110.0,5,Ford,Ecosport 1.5 Ti VCT MT Titanium,8492
Volkswagen Jetta 2012-2014 2.0L TDI Highline AT,Chennai,2011,110000,Diesel,Automatic,First,16.96,1968.0,138.1,5,Volkswagen,Jetta 2012-2014 2.0L TDI Highline AT,8800
Tata New Safari DICOR 2.2 VX 4x4,Chennai,2009,120000,Diesel,Manual,Second,13.93,2179.0,138.0,7,Tata,New Safari DICOR 2.2 VX 4x4,3300
BMW 3 Series 330d Convertible,Mumbai,2013,49000,Diesel,Automatic,First,8.2,2993.0,245.0,4,BMW,3 Series 330d Convertible,31900
Volkswagen Polo 1.2 MPI Highline,Kolkata,2014,22000,Petrol,Manual,First,16.47,1198.0,74.0,5,Volkswagen,Polo 1.2 MPI Highline,4521
Hyundai i20 Magna Optional 1.2,Coimbatore,2015,14925,Petrol,Manual,First,18.5,1197.0,82.9,5,Hyundai,i20 Magna Optional 1.2,5907
Maruti Ertiga ZDI,Mumbai,2013,75000,Diesel,Manual,First,20.77,1248.0,88.8,7,Maruti,Ertiga ZDI,7205
Honda City i VTEC V,Chennai,2015,23000,Petrol,Manual,First,17.4,1497.0,117.3,5,Honda,City i VTEC V,7700
Honda City 1.5 S MT,Mumbai,2014,57000,Petrol,Manual,First,17.0,1497.0,118.0,5,Honda,City 1.5 S MT,6028
Volkswagen Jetta 2013-2015 2.0L TDI Highline AT,Kochi,2013,76718,Diesel,Automatic,First,16.96,1968.0,138.03,5,Volkswagen,Jetta 2013-2015 2.0L TDI Highline AT,7161
Honda Amaze VX i-DTEC,Pune,2016,138000,Diesel,Manual,First,25.8,1498.0,98.6,5,Honda,Amaze VX i-DTEC,5665
Mahindra XUV500 W8 2WD,Hyderabad,2013,140000,Diesel,Manual,Second,15.1,2179.0,140.0,7,Mahindra,XUV500 W8 2WD,9900
Toyota Corolla Altis VL,Mumbai,2008,110000,Petrol,Automatic,Second,14.53,1798.0,138.1,5,Toyota,Corolla Altis VL,3025
BMW 3 Series 320d,Bangalore,2012,73000,Diesel,Automatic,First,22.69,1995.0,190.0,5,BMW,3 Series 320d,13750
Ford EcoSport 1.5 Diesel Trend,Kochi,2017,63423,Diesel,Manual,First,23.0,1498.0,98.96,5,Ford,EcoSport 1.5 Diesel Trend,8459
Hyundai i20 Asta Optional with Sunroof 1.2,Kochi,2013,62132,Petrol,Manual,First,18.5,1197.0,82.85,5,Hyundai,i20 Asta Optional with Sunroof 1.2,5027
Honda City 1.5 S AT,Mumbai,2013,51000,Petrol,Automatic,First,16.8,1497.0,118.0,5,Honda,City 1.5 S AT,4950
Maruti Ritz VDI (ABS) BS IV,Hyderabad,2015,75000,Diesel,Manual,First,23.2,1248.0,73.94,5,Maruti,Ritz VDI (ABS) BS IV,5390
Hyundai i10 Era 1.1,Kolkata,2008,55410,Petrol,Manual,First,19.81,1086.0,68.05,5,Hyundai,i10 Era 1.1,1815
Chevrolet Sail 1.2 LS,Mumbai,2015,41000,Petrol,Manual,First,18.2,1199.0,82.4,5,Chevrolet,Sail 1.2 LS,3575
Hyundai Verna 1.6 SX CRDi (O),Chennai,2012,45000,Diesel,Manual,First,22.32,1582.0,126.32,5,Hyundai,Verna 1.6 SX CRDi (O),6875
Hyundai Creta 1.6 SX Option,Kochi,2018,53322,Petrol,Manual,First,15.8,1591.0,121.3,5,Hyundai,Creta 1.6 SX Option,13343
Chevrolet Sail 1.2 LS,Jaipur,2013,48000,Petrol,Manual,First,18.2,1199.0,82.4,5,Chevrolet,Sail 1.2 LS,3575
Audi Q5 2.0 TDI,Hyderabad,2013,72000,Diesel,Automatic,First,14.16,1968.0,174.3,5,Audi,Q5 2.0 TDI,31900
Honda City 1.5 V MT Exclusive,Kochi,2013,50266,Petrol,Manual,First,17.0,1497.0,118.0,5,Honda,City 1.5 V MT Exclusive,6083
Ford EcoSport 1.5 Petrol Titanium,Hyderabad,2017,21800,Petrol,Manual,First,17.0,1497.0,121.36,5,Ford,EcoSport 1.5 Petrol Titanium,9625
Audi Q7 3.0 TDI Quattro Premium Plus,Bangalore,2014,45000,Diesel,Automatic,Second,12.07,2967.0,241.4,7,Audi,Q7 3.0 TDI Quattro Premium Plus,41690
Hyundai i10 Magna 1.2,Delhi,2010,62000,Petrol,Manual,First,20.36,1197.0,78.9,5,Hyundai,i10 Magna 1.2,2640
Hyundai i20 1.2 Asta,Chennai,2014,41681,Petrol,Manual,First,17.0,1197.0,80.0,5,Hyundai,i20 1.2 Asta,5005
Maruti Swift Dzire 1.2 Vxi BSIV,Delhi,2011,69313,Petrol,Manual,Second,17.5,1197.0,85.8,5,Maruti,Swift Dzire 1.2 Vxi BSIV,2915
Tata Indica V2 eLX,Pune,2017,49000,Diesel,Manual,Second,25.0,1396.0,69.0,5,Tata,Indica V2 eLX,1760
BMW 5 Series 2010-2013 530d,Coimbatore,2012,40471,Diesel,Automatic,Second,16.2,2993.0,235.0,5,BMW,5 Series 2010-2013 530d,28292
Maruti Swift VDI,Ahmedabad,2013,60000,Diesel,Manual,First,22.9,1248.0,74.0,5,Maruti,Swift VDI,4565
Hyundai Verna XXi ABS (Petrol),Bangalore,2008,38000,Petrol,Manual,Second,13.9,1599.0,103.2,5,Hyundai,Verna XXi ABS (Petrol),2860
BMW 3 Series 320d Highline,Mumbai,2008,66000,Diesel,Automatic,Second,16.07,1995.0,181.0,5,BMW,3 Series 320d Highline,7975
Toyota Innova 2.5 G4 Diesel 8-seater,Kochi,2017,33901,Diesel,Manual,First,12.8,2494.0,102.0,8,Toyota,Innova 2.5 G4 Diesel 8-seater,15718
Mercedes-Benz New C-Class C 250 CDI Elegance,Hyderabad,2011,57000,Diesel,Automatic,Second,14.94,2143.0,204.0,5,Mercedes-Benz,New C-Class C 250 CDI Elegance,18975
Maruti Ritz ZDi,Hyderabad,2014,60000,Diesel,Manual,First,23.2,1248.0,73.94,5,Maruti,Ritz ZDi,4785
Maruti Vitara Brezza ZDi Plus Dual Tone,Pune,2016,85000,Diesel,Manual,First,24.3,1248.0,88.5,5,Maruti,Vitara Brezza ZDi Plus Dual Tone,9790
Hyundai Xcent 1.2 Kappa S,Kolkata,2016,146000,Petrol,Manual,Second,19.1,1197.0,82.0,5,Hyundai,Xcent 1.2 Kappa S,3850
Honda City i DTEC V,Kolkata,2014,56002,Diesel,Manual,First,26.0,1498.0,98.6,5,Honda,City i DTEC V,6710
Renault KWID RXT,Mumbai,2016,8554,Petrol,Manual,First,25.17,799.0,53.3,5,Renault,KWID RXT,3520
Toyota Etios Cross 1.4L VD,Jaipur,2014,62322,Diesel,Manual,First,23.59,1364.0,67.06,5,Toyota,Etios Cross 1.4L VD,5390
Maruti Alto K10 VXI,Kochi,2015,37929,Petrol,Manual,First,24.07,998.0,67.1,5,Maruti,Alto K10 VXI,4059
Tata Tiago 1.2 Revotron XM Option,Chennai,2016,5400,Petrol,Manual,First,23.84,1199.0,84.0,5,Tata,Tiago 1.2 Revotron XM Option,4378
Hyundai i20 1.4 CRDi Magna,Kolkata,2013,60000,Diesel,Manual,First,21.9,1396.0,90.0,5,Hyundai,i20 1.4 CRDi Magna,3245
Audi A4 2.0 TDI,Kochi,2014,55730,Diesel,Automatic,First,16.55,1968.0,147.51,5,Audi,A4 2.0 TDI,16731
Maruti Swift VDI,Hyderabad,2015,62000,Diesel,Manual,First,28.4,1248.0,74.0,5,Maruti,Swift VDI,6930
Volkswagen Ameo 1.2 MPI Highline,Kochi,2017,14576,Petrol,Manual,First,17.0,1198.0,73.75,5,Volkswagen,Ameo 1.2 MPI Highline,7359
Honda BRV i-VTEC V CVT,Mumbai,2017,17000,Petrol,Automatic,First,16.0,1497.0,117.3,7,Honda,BRV i-VTEC V CVT,10450
Hyundai i20 Asta,Mumbai,2009,28000,Petrol,Manual,First,17.0,1197.0,80.0,5,Hyundai,i20 Asta,2915
Hyundai Santa Fe 4X4,Ahmedabad,2012,58200,Diesel,Manual,First,14.66,2199.0,194.3,7,Hyundai,Santa Fe 4X4,8250
Honda City 1.5 GXI,Bangalore,2002,53000,Petrol,Manual,Second,0.0,1493.0,100.0,0,Honda,City 1.5 GXI,2035
Maruti Celerio ZXI Optional AMT,Kochi,2018,12278,Petrol,Automatic,First,23.1,998.0,67.04,5,Maruti,Celerio ZXI Optional AMT,6193
Hyundai Creta 1.6 SX,Coimbatore,2018,17665,Petrol,Manual,First,15.8,1591.0,121.3,5,Hyundai,Creta 1.6 SX,12958
Volkswagen Vento Petrol Highline,Mumbai,2011,55893,Petrol,Manual,First,15.04,1598.0,103.6,5,Volkswagen,Vento Petrol Highline,3685
Maruti Celerio VXI,Kochi,2015,60586,Petrol,Manual,First,23.1,998.0,67.04,5,Maruti,Celerio VXI,4521
Mercedes-Benz CLA 200 D Sport Edition,Ahmedabad,2015,13500,Diesel,Automatic,First,17.9,2143.0,136.0,5,Mercedes-Benz,CLA 200 D Sport Edition,28061
Maruti Alto 800 LXI,Jaipur,2017,30000,Petrol,Manual,First,22.74,796.0,47.3,5,Maruti,Alto 800 LXI,3410
Ford Endeavour 3.2 Titanium AT 4X4,Delhi,2018,12000,Diesel,Automatic,First,10.91,3198.0,197.0,7,Ford,Endeavour 3.2 Titanium AT 4X4,36850
Tata Zest Revotron 1.2T XE,Kolkata,2017,65000,Petrol,Manual,First,17.57,1193.0,88.7,5,Tata,Zest Revotron 1.2T XE,5280
Volkswagen Vento 1.6 Comfortline,Kolkata,2014,38000,Petrol,Manual,First,16.09,1598.0,103.5,5,Volkswagen,Vento 1.6 Comfortline,3839
Maruti Ertiga ZXI,Mumbai,2012,25000,Petrol,Manual,Second,17.5,1373.0,91.1,7,Maruti,Ertiga ZXI,5665
Mercedes-Benz M-Class ML 350 CDI Corporate,Mumbai,2011,100000,Diesel,Automatic,First,14.0,2987.0,224.0,5,Mercedes-Benz,M-Class ML 350 CDI Corporate,15851
Volkswagen Polo 1.2 MPI Highline,Mumbai,2014,13710,Petrol,Manual,First,16.2,1199.0,74.0,5,Volkswagen,Polo 1.2 MPI Highline,5225
Toyota Fortuner 4x2 AT,Jaipur,2015,100000,Diesel,Automatic,First,12.55,2982.0,168.5,7,Toyota,Fortuner 4x2 AT,20900
Maruti Celerio VXI,Hyderabad,2017,17000,Petrol,Manual,First,23.1,998.0,67.04,5,Maruti,Celerio VXI,5390
BMW 3 Series 320d Corporate Edition,Chennai,2008,89000,Diesel,Automatic,Second,16.07,1995.0,181.0,4,BMW,3 Series 320d Corporate Edition,6930
Honda City ZX VTEC,Jaipur,2006,100173,Petrol,Manual,Second,16.9,1497.0,100.0,5,Honda,City ZX VTEC,2640
Mitsubishi Cedia Sports,Pune,2009,97000,Petrol,Manual,First,13.17,1999.0,114.0,5,Mitsubishi,Cedia Sports,3300
Renault Pulse Petrol RxL,Delhi,2016,40190,Petrol,Manual,First,18.06,1198.0,74.93,5,Renault,Pulse Petrol RxL,4675
Volkswagen Polo 1.5 TDI Highline,Hyderabad,2016,29647,Diesel,Manual,First,20.14,1498.0,88.0,5,Volkswagen,Polo 1.5 TDI Highline,6930
Maruti Baleno RS Petrol,Kochi,2018,43639,Petrol,Manual,First,21.1,998.0,100.0,5,Maruti,Baleno RS Petrol,8965
Hyundai i10 Magna,Kochi,2012,37333,Petrol,Manual,First,20.36,1197.0,78.9,5,Hyundai,i10 Magna,3542
Hyundai i20 1.2 Spotz,Kochi,2018,48407,Petrol,Manual,First,18.6,1197.0,81.83,5,Hyundai,i20 1.2 Spotz,8415
Hyundai i10 Sportz 1.2,Pune,2010,72400,Petrol,Manual,Second,20.36,1197.0,78.9,5,Hyundai,i10 Sportz 1.2,2530
Mini Cooper S Carbon Edition,Delhi,2012,18000,Petrol,Automatic,First,13.6,1598.0,181.0,4,Mini,Cooper S Carbon Edition,24200
Honda Brio V MT,Pune,2012,65167,Petrol,Manual,First,19.4,1198.0,86.8,5,Honda,Brio V MT,3608
Maruti Ciaz ZXi Option,Kochi,2016,25418,Petrol,Manual,First,20.73,1373.0,91.2,5,Maruti,Ciaz ZXi Option,7799
Maruti Swift Dzire ZDi,Coimbatore,2013,38995,Diesel,Manual,First,19.3,1248.0,73.9,5,Maruti,Swift Dzire ZDi,7106
Volkswagen Polo Diesel Comfortline 1.2L,Chennai,2012,60000,Diesel,Manual,First,22.07,1199.0,73.9,5,Volkswagen,Polo Diesel Comfortline 1.2L,4400
BMW X1 sDrive20d,Delhi,2011,72000,Diesel,Automatic,First,17.05,1995.0,184.0,5,BMW,X1 sDrive20d,12100
Audi Q7 3.0 TDI Quattro Premium Plus,Coimbatore,2016,31075,Diesel,Automatic,Second,12.07,2967.0,241.4,7,Audi,Q7 3.0 TDI Quattro Premium Plus,54769
Ford Figo 1.5D Trend MT,Kolkata,2015,4311,Diesel,Manual,First,25.83,1498.0,99.0,5,Ford,Figo 1.5D Trend MT,5280
BMW 3 Series Luxury Line,Bangalore,2017,21000,Diesel,Automatic,First,21.76,1995.0,190.0,5,BMW,3 Series Luxury Line,38500
Mercedes-Benz M-Class ML 350 CDI Corporate,Bangalore,2011,54000,Diesel,Automatic,First,14.0,2987.0,224.0,5,Mercedes-Benz,M-Class ML 350 CDI Corporate,24189
Maruti Wagon R LX BSIII,Mumbai,2007,50000,Petrol,Manual,Second,17.3,1061.0,64.0,5,Maruti,Wagon R LX BSIII,1210
Maruti Baleno Zeta 1.2,Delhi,2018,13000,Petrol,Manual,First,21.4,1197.0,83.1,5,Maruti,Baleno Zeta 1.2,7260
Maruti Dzire VXI,Pune,2013,74000,Petrol,Manual,First,22.0,1197.0,81.8,5,Maruti,Dzire VXI,4950
Chevrolet Aveo U-VA 1.2 LT,Pune,2009,75000,Petrol,Manual,Second,14.7,1150.0,76.0,5,Chevrolet,Aveo U-VA 1.2 LT,1100
Volkswagen Polo 1.5 TDI Highline,Chennai,2017,25000,Diesel,Manual,First,20.14,1498.0,88.0,5,Volkswagen,Polo 1.5 TDI Highline,7590
Land Rover Freelander 2 TD4 SE,Hyderabad,2012,139000,Diesel,Automatic,First,0.0,2179.0,115.0,5,Land,Rover Freelander 2 TD4 SE,18425
Audi Q5 30 TDI quattro Premium,Mumbai,2015,52000,Diesel,Automatic,First,14.16,1968.0,174.3,5,Audi,Q5 30 TDI quattro Premium,28039
Audi A6 35 TDI Matrix,Chennai,2015,20000,Diesel,Automatic,First,18.53,1968.0,187.74,5,Audi,A6 35 TDI Matrix,39050
Hyundai Grand i10 1.2 CRDi Sportz,Kochi,2018,32663,Diesel,Manual,First,24.0,1186.0,73.97,5,Hyundai,Grand i10 1.2 CRDi Sportz,6908
Mahindra Scorpio SLE BSIV,Delhi,2012,76777,Diesel,Manual,Second,12.05,2179.0,120.0,8,Mahindra,Scorpio SLE BSIV,5368
Tata Bolt Quadrajet XE,Hyderabad,2016,100303,Diesel,Manual,First,22.95,1248.0,74.0,5,Tata,Bolt Quadrajet XE,4070
Hyundai EON Era Plus,Kochi,2015,43993,Petrol,Manual,First,21.1,814.0,55.2,5,Hyundai,EON Era Plus,3795
Mahindra Scorpio S8 8 Seater,Kochi,2016,72118,Diesel,Manual,First,15.4,2179.0,120.0,8,Mahindra,Scorpio S8 8 Seater,11253
Honda Accord 2001-2003 2.0 AT,Bangalore,2010,83000,Petrol,Automatic,Second,11.1,2354.0,142.0,5,Honda,Accord 2001-2003 2.0 AT,7150
Volkswagen Polo 1.2 MPI Highline,Mumbai,2016,7523,Petrol,Manual,First,16.2,1199.0,74.0,5,Volkswagen,Polo 1.2 MPI Highline,6765
Maruti Eeco 7 Seater Standard,Mumbai,2014,34670,Petrol,Manual,First,15.1,1196.0,73.0,7,Maruti,Eeco 7 Seater Standard,3190
Hyundai Grand i10 CRDi Sportz,Ahmedabad,2016,30000,Diesel,Manual,First,24.0,1120.0,70.0,5,Hyundai,Grand i10 CRDi Sportz,6050
Ford Endeavour 3.2 Titanium AT 4X4,Chennai,2017,17000,Diesel,Automatic,First,10.91,3198.0,197.0,7,Ford,Endeavour 3.2 Titanium AT 4X4,34100
Hyundai Grand i10 1.2 CRDi Sportz,Delhi,2015,59261,Diesel,Manual,First,24.0,1186.0,73.97,5,Hyundai,Grand i10 1.2 CRDi Sportz,4675
Maruti Swift VDI,Kochi,2016,65210,Diesel,Manual,First,22.9,1248.0,74.0,5,Maruti,Swift VDI,6028
Hyundai i20 1.2 Asta Option,Bangalore,2016,19000,Petrol,Manual,First,18.6,1197.0,81.83,5,Hyundai,i20 1.2 Asta Option,7975
Maruti Swift Dzire VXi,Hyderabad,2012,50000,Petrol,Manual,First,17.5,1298.0,85.8,5,Maruti,Swift Dzire VXi,3300
BMW 3 Series 320d Luxury Line,Hyderabad,2015,47000,Diesel,Automatic,First,22.69,1995.0,190.0,5,BMW,3 Series 320d Luxury Line,32450
Honda City ZX GXi,Mumbai,2007,75000,Petrol,Manual,Second,17.7,1497.0,78.0,5,Honda,City ZX GXi,1639
Hyundai i10 Sportz 1.2 AT,Pune,2013,54534,Petrol,Automatic,First,16.95,1197.0,78.9,5,Hyundai,i10 Sportz 1.2 AT,4015
Ford Ecosport Signature Edition Diesel,Ahmedabad,2018,13000,Diesel,Manual,First,23.0,1498.0,98.96,5,Ford,Ecosport Signature Edition Diesel,11990
Maruti Celerio ZXI MT,Bangalore,2015,48808,Petrol,Manual,First,23.1,998.0,67.04,5,Maruti,Celerio ZXI MT,4730
Maruti Ertiga VDI,Pune,2012,63001,Diesel,Manual,Second,20.77,1248.0,88.76,7,Maruti,Ertiga VDI,6721
Toyota Innova 2.5 V Diesel 8-seater,Hyderabad,2015,64771,Diesel,Manual,First,12.8,2494.0,102.0,8,Toyota,Innova 2.5 V Diesel 8-seater,17050
Honda City i VTEC SV,Mumbai,2016,34634,Petrol,Manual,First,17.8,1497.0,117.3,5,Honda,City i VTEC SV,7590
Maruti Swift Dzire VXI,Bangalore,2012,69242,Petrol,Manual,First,19.1,1197.0,85.8,5,Maruti,Swift Dzire VXI,5159
Maruti Ritz LXi,Kochi,2011,33292,Petrol,Manual,First,18.5,1197.0,85.8,5,Maruti,Ritz LXi,3509
Hyundai i20 Sportz AT 1.4,Pune,2012,55000,Petrol,Automatic,Second,15.0,1396.0,98.6,5,Hyundai,i20 Sportz AT 1.4,4125
Honda City 1.5 E MT,Chennai,2011,80000,Petrol,Manual,Second,17.0,1497.0,118.0,5,Honda,City 1.5 E MT,4235
Honda Amaze VX i-VTEC,Coimbatore,2019,16573,Petrol,Manual,First,17.8,1198.0,86.7,5,Honda,Amaze VX i-VTEC,10241
Honda Civic 2006-2010 1.8 S AT,Pune,2008,152633,Petrol,Automatic,First,12.9,1799.0,130.0,5,Honda,Civic 2006-2010 1.8 S AT,3300
Hyundai i20 Magna 1.2,Bangalore,2015,53000,Petrol,Manual,First,18.6,1197.0,81.83,5,Hyundai,i20 Magna 1.2,6050
Hyundai Creta 1.6 CRDi SX,Hyderabad,2017,50129,Diesel,Manual,First,19.67,1582.0,126.2,5,Hyundai,Creta 1.6 CRDi SX,14630
Audi Q3 2012-2015 2.0 TDI Quattro Premium Plus,Hyderabad,2013,63716,Diesel,Automatic,First,15.73,1968.0,174.33,5,Audi,Q3 2012-2015 2.0 TDI Quattro Premium Plus,25300
Maruti Alto 800 2016-2019 LXI,Mumbai,2018,11000,Petrol,Manual,First,24.7,796.0,47.3,5,Maruti,Alto 800 2016-2019 LXI,3685
BMW X1 sDrive 20d Exclusive,Chennai,2012,115000,Diesel,Automatic,Third,15.06,1995.0,177.0,5,BMW,X1 sDrive 20d Exclusive,11000
Hyundai i10 Magna,Delhi,2013,63265,Petrol,Manual,First,20.36,1197.0,78.9,5,Hyundai,i10 Magna,3245
Volkswagen Ameo 1.5 TDI Highline,Pune,2016,20000,Diesel,Manual,First,21.66,1498.0,108.62,5,Volkswagen,Ameo 1.5 TDI Highline,7425
Volkswagen Polo Petrol Highline 1.2L,Pune,2010,79000,Petrol,Manual,Third,16.47,1198.0,73.9,5,Volkswagen,Polo Petrol Highline 1.2L,2684
Maruti Ciaz VXi Plus,Mumbai,2015,41000,Petrol,Manual,First,20.73,1373.0,91.1,5,Maruti,Ciaz VXi Plus,6435
Volkswagen Polo GT TSI,Kochi,2015,26323,Petrol,Automatic,First,17.21,1197.0,103.5,5,Volkswagen,Polo GT TSI,8140
Hyundai Xcent 1.1 CRDi Base,Pune,2016,76000,Diesel,Manual,First,24.4,1120.0,71.0,5,Hyundai,Xcent 1.1 CRDi Base,4180
Honda Civic 2006-2010 1.8 S MT,Hyderabad,2008,69972,Petrol,Manual,First,13.5,1799.0,130.0,5,Honda,Civic 2006-2010 1.8 S MT,4180
Honda City ZX GXi,Kolkata,2008,69000,Petrol,Manual,First,17.7,1497.0,78.0,5,Honda,City ZX GXi,2970
Mahindra Bolero ZLX,Jaipur,2016,65000,Diesel,Manual,First,15.96,2523.0,62.1,7,Mahindra,Bolero ZLX,7931
Honda City i VTEC V,Hyderabad,2016,29512,Petrol,Manual,First,17.4,1497.0,117.3,5,Honda,City i VTEC V,8690
Hyundai Xcent 1.2 CRDi S,Kolkata,2017,51000,Diesel,Manual,First,25.4,1186.0,73.97,5,Hyundai,Xcent 1.2 CRDi S,4620
Renault Duster 110PS Diesel RxL,Mumbai,2014,58003,Diesel,Manual,First,19.01,1461.0,108.45,5,Renault,Duster 110PS Diesel RxL,6325
Maruti A-Star AT VXI,Hyderabad,2013,56500,Petrol,Automatic,First,16.98,998.0,66.1,5,Maruti,A-Star AT VXI,3795
Audi A4 2.0 TDI 177 Bhp Premium Plus,Bangalore,2014,29063,Diesel,Automatic,First,17.11,1968.0,174.33,5,Audi,A4 2.0 TDI 177 Bhp Premium Plus,28325
Mahindra XUV500 W8 2WD,Coimbatore,2018,46811,Diesel,Manual,First,16.0,2179.0,140.0,7,Mahindra,XUV500 W8 2WD,18249
Renault Pulse Petrol RxZ,Coimbatore,2014,31897,Petrol,Manual,First,18.06,1198.0,74.96,5,Renault,Pulse Petrol RxZ,5159
BMW 3 Series 320d,Mumbai,2009,52100,Diesel,Automatic,Second,13.2,1995.0,170.0,5,BMW,3 Series 320d,8250
Toyota Innova Crysta 2.4 GX MT,Hyderabad,2016,73000,Diesel,Manual,First,13.68,2393.0,147.8,7,Toyota,Innova Crysta 2.4 GX MT,18150
Honda City 1.5 S MT,Kolkata,2009,31423,Petrol,Manual,First,17.0,1497.0,118.0,5,Honda,City 1.5 S MT,2189
Maruti Swift VDI,Chennai,2014,75180,Diesel,Manual,First,22.9,1248.0,74.0,5,Maruti,Swift VDI,5775
Renault Duster 110PS Diesel RxZ Plus,Mumbai,2013,75000,Diesel,Manual,Second,19.64,1461.0,108.45,5,Renault,Duster 110PS Diesel RxZ Plus,5940
Volkswagen Polo 1.2 MPI Comfortline,Mumbai,2014,15000,Petrol,Manual,First,16.47,1198.0,74.0,5,Volkswagen,Polo 1.2 MPI Comfortline,4290
Hyundai i20 Active 1.2 S,Mumbai,2015,12000,Petrol,Manual,First,17.19,1197.0,81.86,5,Hyundai,i20 Active 1.2 S,6380
BMW 5 Series 2013-2017 520d Luxury Line,Pune,2014,32000,Diesel,Automatic,First,18.12,1995.0,190.0,5,BMW,5 Series 2013-2017 520d Luxury Line,33550
Maruti Swift Dzire LDI,Hyderabad,2017,44504,Diesel,Manual,First,23.4,1248.0,74.0,5,Maruti,Swift Dzire LDI,6160
Mercedes-Benz M-Class ML 350 4Matic,Ahmedabad,2012,66000,Diesel,Automatic,First,0.0,2987.0,165.0,5,Mercedes-Benz,M-Class ML 350 4Matic,25300
Maruti Swift LDI,Jaipur,2015,39437,Diesel,Manual,First,28.4,1248.0,74.0,5,Maruti,Swift LDI,5665
Hyundai Verna 1.6 CRDI AT SX Option,Coimbatore,2017,36931,Diesel,Automatic,First,19.08,1582.0,126.2,5,Hyundai,Verna 1.6 CRDI AT SX Option,10428
Maruti Swift Dzire LXi,Hyderabad,2009,71346,Petrol,Manual,First,17.5,1298.0,85.8,5,Maruti,Swift Dzire LXi,4180
